timestamp	company	status
2026-07-28T18:05:24.338Z	NVIDIA	reachable
2026-07-28T18:05:24.338Z	Amazon	unknown
2026-07-28T18:10:58.965Z	NVIDIA	reachable
2026-07-28T18:10:58.965Z	Amazon	reachable
2026-07-28T19:42:59.942Z	NVIDIA	reachable
2026-07-28T19:42:59.942Z	Amazon	reachable
